label,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
metal,Avenged Sevenfold,0.487,0.835,9,-9.168,1,0.0471,0.00247,3.73e-6,0.313,0.512,168.147,162690,4
metal,Dissonants,0.251,0.977,2,-3.68,1,0.101,6.43e-5,0,0.0839,0.16,175.232,226286,3
metal,Ember Falls,0.343,0.99,11,-3.967,0,0.175,7.13e-4,4.76e-6,0.0757,0.128,170.093,264520,4
metal,Five Horse Johnson,0.41,0.95,0,-4.09,1,0.0379,0.00133,3.79e-4,0.123,0.7,150.133,214600,4
metal,Black Sabbath,0.429,0.631,4,-11.514,0,0.0769,7.85e-5,0.00411,0.175,0.376,162.734,168440,4
metal,Caskets,0.442,0.937,7,-6.693,0,0.0723,0.00368,1.16e-4,0.0814,0.444,75.034,217815,4
metal,Periphery,0.517,0.971,4,-5.189,1,0.0778,0.0057,3.75e-5,0.325,0.363,135.004,356507,4
metal,Bring Me The Horizon,0.497,0.916,7,-3.323,1,0.108,3.23e-4,0,0.36,0.401,96.051,215004,4
metal,Future Palace,0.356,0.907,2,-6.446,0,0.0458,5.1e-4,0,0.0639,0.389,170.057,263204,4
metal,Dirkschneider & The Old Gang,0.584,0.854,11,-4.13,0,0.0293,9.99e-4,8.81e-5,0.48,0.584,119.978,297227,4
metal,Megaraptor,0.409,0.982,11,-9.38,0,0.0501,3.64e-5,0.731,0.187,0.0761,149.992,216000,1
metal,Ashbringer,0.473,0.617,5,-8.368,0,0.0309,0.161,0.703,0.164,0.204,111.989,562515,4
metal,Auðn,0.115,0.758,2,-7.819,0,0.0731,1.05e-4,0.842,0.371,0.175,171.998,304440,4
metal,Ihsahn,0.392,0.751,4,-5.544,0,0.0347,2.13e-4,0.0103,0.303,0.375,179.899,258800,4
metal,If I Were You,0.417,0.989,6,-2.898,1,0.167,6.67e-5,0,0.0822,0.293,137.99,208964,4
metal,Emperor,0.146,0.947,0,-5.708,1,0.0838,7.68e-5,0.905,0.185,0.0891,104.353,360840,4
metal,Nekromantheon,0.0646,0.995,6,-7.07,0,0.143,7.39e-5,0.868,0.295,0.0351,204.316,214544,4
metal,Deep Purple,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,366136,4
metal,Harakiri for the Sky,0.165,0.946,10,-6.96,0,0.0684,1.71e-5,0.704,0.111,0.251,95.047,501093,3
metal,Helion Prime,0.413,0.921,0,-5.759,0,0.0689,4.19e-5,0.0134,0.178,0.309,170.025,262059,4
metal,Scoredatura,0.472,0.821,7,-5.965,1,0.0832,5.52e-5,0.792,0.0581,0.336,142.1,442500,4
metal,The Wise Man's Fear,0.302,0.989,5,-4.162,1,0.152,1.56e-4,0.00131,0.327,0.0931,133.737,205260,4
metal,Power Trip,0.22,0.982,4,-3.912,1,0.121,5.85e-5,0.289,0.661,0.241,171.928,279811,4
metal,ENOX,0.515,0.974,6,-3.211,1,0.047,2.61e-5,4.66e-4,0.252,0.856,145.891,204010,4
metal,Scar Of The Sun,0.474,0.907,11,-12.085,0,0.0548,3.62e-5,2.23e-5,0.182,0.149,101.201,230187,3
metal,Metallica,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,331267,4
metal,Mezmerized,0.535,0.865,10,-5.669,0,0.053,4.77e-5,0.114,0.149,0.218,96.535,232850,4
metal,Killswitch Engage,0.369,0.995,0,-2.584,0,0.12,7.6e-5,0.00589,0.241,0.27,185.985,250253,4
metal,Taproot,0.364,0.912,7,-2.968,1,0.107,1.04e-4,0.0025,0.086,0.666,105.368,189200,4
metal,Carcass,0.348,0.923,4,-3.543,1,0.0623,3.26e-5,0.0862,0.183,0.391,106.152,208600,4
metal,Eleine,0.586,0.917,11,-6.264,1,0.0649,9.01e-5,0.00474,0.18,0.51,121.079,246880,4
metal,Skindred,0.645,0.979,0,-2.322,1,0.105,0.016,0,0.371,0.798,106.963,201267,4
metal,VOLA,0.132,0.951,6,-7.017,1,0.0732,1.22e-4,7.98e-4,0.0921,0.211,74.513,262760,4
metal,Liquid Tension Experiment,0.414,0.945,9,-4.66,1,0.0897,3.33e-4,0.479,0.314,0.565,145.014,396067,4
metal,Prospective,0.438,0.987,1,-4.83,1,0.151,8.16e-5,0.0546,0.348,0.158,100.009,204002,4
metal,Einar Selvik,0.558,0.428,1,-10.608,1,0.0284,0.065,0.00357,0.0931,0.164,110.022,320173,5
metal,Jorn,0.442,0.954,9,-3.77,0,0.0558,7.91e-5,2.73e-4,0.327,0.335,114.788,336813,4
metal,The Very End,0.475,0.997,1,-3.141,1,0.0993,7.87e-5,0.00155,0.127,0.258,94.992,240240,4
metal,Shadecrown,0.19,0.81,9,-8.837,0,0.053,5.71e-4,0.767,0.104,0.0456,121.991,351506,4
metal,Nordjevel,0.206,0.971,8,-6.639,1,0.112,4.45e-6,0.586,0.256,0.139,132.436,327985,4
metal,Arch Enemy,0.286,0.982,9,-5.472,1,0.118,8.42e-6,0.773,0.119,0.32,140.163,264413,4
metal,Municipal Waste,0.326,0.998,0,-3.095,1,0.0993,0.00205,5.14e-5,0.364,0.471,101.862,123987,3
metal,Wars,0.425,0.953,4,-2.492,0,0.0448,3.18e-4,2.35e-4,0.149,0.218,149.969,225491,4
metal,Marduk,0.307,0.778,8,-6.059,0,0.118,3.01e-4,0.787,0.199,0.037,110.421,278400,4
metal,Evergreen Terrace,0.34,0.911,7,-6.196,0,0.0557,0.00161,4.41e-4,0.597,0.173,104.427,202480,4
metal,Dokken,0.526,0.9,4,-4.76,0,0.0531,0.00914,0,0.277,0.458,125.349,231693,4
metal,While She Sleeps,0.508,0.936,0,-4.743,1,0.12,0.01,0,0.0964,0.122,123.967,246464,4
metal,Kingdom Of Giants,0.38,0.98,11,-4.926,0,0.123,7.34e-5,0.231,0.0812,0.513,173.018,268439,4
metal,Within Temptation,0.505,0.932,6,-2.894,0,0.0412,0.00115,1.95e-4,0.135,0.486,120.008,263973,4
metal,Sithu Aye,0.475,0.818,8,-4.533,0,0.0537,4e-4,0.816,0.419,0.311,160.032,403500,4
metal,AC/DC,0.408,0.947,4,-3.522,1,0.0532,0.00108,0.195,0.168,0.306,101.053,262533,4
metal,Bather,0.102,0.875,0,-3.796,1,0.0806,3.82e-6,0.427,0.711,0.171,84.139,254399,4
metal,Destruction,0.419,0.996,2,-3.052,1,0.0713,1.36e-6,0.837,0.164,0.598,96.528,225267,4
metal,Unearth,0.345,0.986,11,-3.666,1,0.196,2.09e-4,0.0374,0.274,0.211,122.483,237987,4
metal,Cult Leader,0.525,0.483,6,-8.194,1,0.0331,0.00389,0.932,0.176,0.0558,110.015,375427,4
metal,Exodus,0.437,0.94,10,-5.467,1,0.0895,0.00616,0.0055,0.0898,0.426,95.171,287667,4
metal,Ghost,0.508,0.782,6,-4.838,0,0.0385,0.00271,4e-4,0.0812,0.565,135.02,214880,4
metal,Bodysnatcher,0.365,0.941,4,-6.59,1,0.171,2.2e-4,0.00856,0.571,0.231,116.868,210465,4
metal,Volbeat,0.513,0.875,2,-4.819,1,0.0336,1.39e-4,3.28e-5,0.0715,0.677,151.986,267680,4
metal,Gravity Kills,0.646,0.905,9,-9.456,0,0.0414,5.12e-5,0.856,0.279,0.579,129.084,242027,4
metal,Nightwish,0.5,0.85,2,-7.759,1,0.0493,4.06e-4,0.00515,0.121,0.434,76.976,340281,4
metal,Covet,0.255,0.848,6,-4.553,0,0.0343,0.0159,0.892,0.0997,0.554,156.959,397800,4
metal,Necrophobic,0.285,0.973,7,-5.123,0,0.0965,4.7e-6,0.417,0.228,0.0769,159.75,323200,4
metal,Exhorder,0.492,0.985,7,-4.858,1,0.0859,1.6e-5,0.00174,0.249,0.342,97.012,307653,4
metal,Celldweller,0.434,0.952,6,-4.946,1,0.117,3.23e-5,0.00234,0.173,0.573,194.027,210928,4
metal,Axel Rudi Pell,0.476,0.929,10,-6.576,1,0.0566,2.03e-6,2.69e-5,0.352,0.326,119.951,320787,4
metal,Annihilator,0.506,0.948,7,-5.924,1,0.0542,8.85e-6,0.364,0.0766,0.556,133.022,195320,4
metal,Nekrogoblikon,0.52,0.982,7,-3.855,0,0.0502,0.00134,0.0265,0.12,0.723,150.944,186137,4
metal,Unprocessed,0.568,0.877,4,-7.043,0,0.0526,0.00357,0.214,0.125,0.172,108.524,327373,4
metal,Rammstein,0.681,0.912,0,-4.159,1,0.0912,7.57e-4,0.00136,0.359,0.479,125.031,231603,4
metal,Porcupine Tree,0.498,0.845,2,-5.123,1,0.0373,0.00138,0.00255,0.09,0.137,95.175,263547,4
metal,DØDSENGEL,0.138,0.951,10,-3.951,0,0.178,2.22e-5,0.484,0.244,0.0262,140.345,478302,4
metal,Cane Hill,0.462,0.973,11,-3.878,1,0.102,0.00333,1.29e-4,0.0563,0.111,109.548,197260,4
metal,Life Of Agony,0.637,0.83,4,-5.462,0,0.0269,2.28e-5,0.391,0.207,0.388,115.966,229347,4
metal,Parkway Drive,0.27,0.964,6,-4.545,1,0.0866,3.28e-5,0.0247,0.525,0.325,99.731,255231,3
metal,Smith/Kotzen,0.469,0.92,11,-4.03,1,0.0685,0.00302,3.46e-6,0.329,0.379,110.988,286810,4
metal,Twisted Sister,0.558,0.842,0,-4.338,1,0.13,0.00371,1.62e-6,0.218,0.549,138.339,198800,4
metal,Pantera,0.43,0.704,1,-8.008,0,0.0804,1.55e-4,0.00221,0.0933,0.703,118.242,315120,4
metal,Tulip,0.111,0.917,9,-3.383,0,0.067,4.36e-6,0.758,0.404,0.178,79.997,257125,3
metal,Mustasch,0.663,0.835,0,-5.194,1,0.0446,0.0039,3.88e-4,0.594,0.327,140.023,232313,4
metal,Tom Morello,0.682,0.764,2,-5.806,1,0.0838,0.00265,0.501,0.265,0.55,156.009,186132,4
metal,Michael Schenker Group,0.544,0.924,11,-5.077,0,0.0353,0.0251,8.83e-5,0.431,0.74,97.987,217578,4
metal,Powerwolf,0.208,0.909,3,-5.24,0,0.0802,6.52e-4,0,0.26,0.358,160.001,242807,4
metal,Heruin,0.419,0.965,0,-4.063,0,0.0791,7.63e-5,0.253,0.461,0.339,160.004,186031,4
metal,Sólstafir,0.277,0.571,2,-7.954,0,0.0397,0.00664,0.359,0.326,0.157,119.821,532352,4
metal,Killswitch Engage,0.441,0.943,3,-4.996,1,0.138,5.06e-4,0.0397,0.122,0.142,177.971,253760,4
metal,He Is Legend,0.493,0.847,7,-4.81,1,0.0681,2.36e-4,0.00115,0.553,0.66,172.005,155557,3
metal,Judas Priest,0.435,0.987,1,-4.667,0,0.16,1.95e-4,0.0847,0.268,0.101,103.16,365827,4
metal,Ereb Altor,0.361,0.314,5,-13.302,0,0.0295,0.32,3.08e-6,0.11,0.175,107.435,314024,3
metal,Ratt,0.59,0.742,8,-12.486,1,0.0328,0.00455,0.133,0.114,0.662,118.04,270933,4
metal,Tableau Mort,0.154,0.946,2,-6.367,1,0.211,3.72e-4,0.146,0.103,0.0354,107.31,365447,5
metal,Queens of the Stone Age,0.432,0.642,1,-7.069,0,0.0342,0.177,0.0277,0.0936,0.422,165.534,265347,4
metal,Venom,0.291,0.758,1,-12.103,1,0.0556,9.18e-4,6.84e-6,0.291,0.446,80.601,221693,4
metal,The HU,0.563,0.66,8,-9.3,1,0.0285,0.0237,0.347,0.118,0.375,167.042,325227,4
metal,Michael Schenker Group,0.522,0.967,2,-5.218,1,0.142,3.13e-4,0.00438,0.0633,0.284,130.019,271800,4
metal,Downset,0.58,0.93,1,-5.719,1,0.12,0.0128,0,0.102,0.534,97.917,144267,4
metal,Limp Bizkit,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-6,0.683,0.609,97.225,272973,4
metal,Flotsam & Jetsam,0.405,0.983,11,-5.272,1,0.11,2.7e-6,1.47e-5,0.372,0.275,174.959,266920,4
metal,Trobar de Morte,0.358,0.4,0,-10.715,0,0.0301,0.0115,0.507,0.162,0.0638,150.071,255348,4
metal,Annihilator,0.598,0.76,2,-5.822,0,0.0295,0.0107,1.07e-5,0.343,0.164,120.488,228547,4
metal,Dream Drop,0.518,0.83,9,-5.804,1,0.0406,6.63e-5,0.0224,0.107,0.165,140.107,197138,4
metal,Equilibrium,0.209,0.951,11,-8.108,0,0.149,3.46e-4,0.109,0.372,0.147,179.901,277417,4
metal,Lost Symphony,0.143,0.954,4,-5.157,0,0.172,1.02e-4,0.923,0.393,0.142,94.851,281660,3
metal,Greenleaf,0.477,0.648,6,-7.687,1,0.0498,0.0254,0.0184,0.115,0.571,89.753,185440,4
metal,VOLA,0.43,0.887,6,-7.383,0,0.0442,0.00273,2.87e-5,0.159,0.217,91.463,298160,4
metal,Another Now,0.478,0.9,11,-6.973,0,0.0857,6.94e-4,0.00159,0.425,0.192,105.047,206857,4
metal,Motorjesus,0.527,0.944,5,-4.763,0,0.0519,1.05e-4,0,0.0915,0.534,125.009,247747,4
metal,Chimaira,0.504,0.939,4,-4.357,1,0.0507,9.36e-5,0,0.103,0.402,94.048,166147,4
metal,Nytt Land,0.428,0.42,4,-12.871,0,0.0355,0.145,0.272,0.348,0.107,87.016,420792,4
metal,Nine Inch Nails,0.666,0.798,9,-11.26,1,0.0477,0.00848,0.0018600000000000001,0.585,0.442,115.382,299680,4
metal,Ephemerald,0.362,0.885,5,-6.898,0,0.0464,1.01e-6,0.513,0.367,0.185,145.029,260993,4
metal,Eclipse,0.596,0.951,9,-6.398,1,0.0545,0.00155,0,0.0353,0.649,129.967,196550,4
metal,Ronnie Atkins,0.465,0.979,7,-7.443,1,0.0575,1.08e-5,2.22e-6,0.0917,0.433,137.029,274547,4
metal,Skid Row,0.486,0.977,7,-7.566,1,0.105,6.8e-6,0.355,0.242,0.307,133.173,208667,4
metal,DED,0.678,0.967,1,-3.548,1,0.0873,0.00251,0,0.264,0.365,109.03,194868,4
metal,VOLA,0.43,0.887,6,-7.383,0,0.0442,0.00273,2.87e-5,0.159,0.217,91.463,298160,4
metal,Norma Jean,0.193,0.948,5,-5.623,0,0.138,0.00749,0.00515,0.306,0.158,81.636,295813,4
metal,Beartooth,0.501,0.988,1,-3.339,1,0.12,6.02e-5,5.54e-5,0.394,0.192,94.953,221748,4
metal,Ozzy Osbourne,0.282,0.656,8,-6.557,1,0.0302,0.0105,0,0.0892,0.242,139.352,251867,4
metal,Outline In Color,0.472,0.932,1,-3.894,1,0.246,6.4e-4,0,0.133,0.159,131.948,241800,4
metal,Carnifex,0.181,0.949,11,-4.489,0,0.131,2.68e-6,0.672,0.181,0.0698,112.361,285726,3
metal,Eleine,0.546,0.667,7,-9.884,1,0.0401,2.72e-4,0.125,0.108,0.185,83.235,281373,4
metal,Marilyn Manson,0.452,0.952,9,-6.499,1,0.218,0.00442,0.121,0.302,0.305,168.065,272800,4
metal,Black Sabbath,0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,354774,4
metal,Iron Maiden,0.176,0.974,7,-5.778,0,0.132,4.19e-4,2.62e-5,0.107,0.334,185.491,301746,4
metal,Vitalism,0.364,0.935,7,-4.435,1,0.0666,3.86e-4,0.885,0.366,0.393,125.216,323680,4
metal,Softspoken,0.417,0.932,5,-4.096,0,0.0579,2.21e-4,9.12e-5,0.412,0.184,79.998,226600,4
metal,Wayward Sons,0.364,0.968,1,-2.792,1,0.0547,6.92e-6,0.0655,0.0904,0.626,166.857,185527,4
metal,Alex Yarmak,0.407,0.936,7,-6.875,1,0.0579,2.28e-6,0.729,0.104,0.679,90.023,106667,4
metal,Pain,0.562,0.912,2,-4.461,1,0.0383,0.0032,0,0.115,0.55,120.021,192987,4
metal,Savatage,0.272,0.508,0,-9.564,1,0.0409,0.0355,8.94e-4,0.0855,0.118,62.473,342427,4
metal,Snapcase,0.423,0.958,6,-4.167,1,0.0984,6.06e-5,9.97e-6,0.376,0.559,98.286,153587,4
metal,Tired Violence,0.462,0.9,8,-7.393,1,0.051,0.00158,1.99e-4,0.376,0.609,155.033,98758,4
metal,Monster Magnet,0.419,0.573,8,-9.166,1,0.0321,2.6e-4,0.609,0.597,0.165,145.637,392000,4
metal,Outloved,0.504,0.741,0,-4.612,1,0.0363,9.41e-4,6.76e-5,0.548,0.339,97.494,186535,4
metal,I See Stars,0.399,0.974,4,-3.423,0,0.105,2.81e-4,0.0517,0.137,0.121,143.009,302160,4
metal,Lord Belial,0.183,0.873,0,-8.134,1,0.0747,5.11e-6,0.713,0.108,0.263,152.879,239133,4
metal,At Vance,0.451,0.813,7,-9.569,1,0.0462,1.8e-5,0.836,0.0885,0.114,120.551,200627,3
metal,Pijn,0.214,0.682,6,-8.128,0,0.0408,3.91e-5,0.819,0.467,0.073,83.712,267251,4
metal,Resolve,0.304,0.994,11,-1.446,1,0.246,1.46e-5,0.642,0.12,0.147,89.879,225250,4
metal,Rising Insane,0.453,0.978,4,-5.468,0,0.0752,2.69e-5,1.09e-4,0.0698,0.308,141.979,233239,4
metal,Erdling,0.514,0.926,1,-6.579,0,0.0349,2.3e-6,0.857,0.126,0.173,129.027,194453,4
metal,Graveyard,0.319,0.866,2,-4.722,0,0.0359,1.42e-6,0.756,0.155,0.554,109.626,252693,4
metal,Clawfinger,0.551,0.918,1,-5.205,1,0.0642,0.015,6.22e-4,0.093,0.6,170.399,231720,4
metal,Annihilator,0.365,0.978,9,-6.314,1,0.0698,1.6e-4,0.00241,0.206,0.108,101.886,301053,4
metal,Kill the Ideal,0.37,0.933,7,-3.348,1,0.0884,1.15e-4,4.59e-6,0.311,0.168,159.972,209625,4
metal,Leah,0.48,0.817,7,-6.227,0,0.0465,0.00652,0.00157,0.101,0.232,119.989,284549,3
metal,Emmure,0.326,0.957,10,-7.69,1,0.124,5.4e-5,0.102,0.742,0.462,180.08,183000,4
metal,Accept,0.548,0.904,11,-5.197,1,0.03,4.29e-4,0.0842,0.37,0.342,129.016,299720,4
metal,Nazareth,0.335,0.949,9,-4.385,1,0.181,1.46e-4,0.00666,0.211,0.408,189.899,230533,4
metal,Alestorm,0.552,0.951,6,-5.825,1,0.0624,1.44e-4,6.94e-5,0.0618,0.675,74.999,254825,4
metal,Marty Friedman,0.239,0.9,2,-5.298,1,0.109,5.19e-4,0.169,0.798,0.189,132.996,305147,4
metal,Caskets,0.442,0.937,7,-6.693,0,0.0723,0.00368,1.16e-4,0.0814,0.444,75.034,217815,4
metal,Tsjuder,0.175,0.979,2,-5.339,1,0.0985,1.8e-5,0.873,0.324,0.076,101.456,294893,3
metal,Judas Priest,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-6,0.159,0.491,164.019,153840,4
metal,LANDMVRKS,0.334,0.965,11,-3.932,0,0.0988,2.18e-4,0,0.317,0.481,90.521,205333,4
metal,Solence,0.694,0.765,5,-5.773,0,0.0613,0.0165,0.00278,0.179,0.407,129.927,203538,4
metal,Children Of Bodom,0.245,0.922,11,-4.154,0,0.0738,2.53e-6,0.125,0.108,0.533,177.041,200813,4
metal,Death,0.158,0.572,7,-6.293,0,0.0346,9.26e-4,0.893,0.144,0.347,79.176,223933,3
metal,Soil,0.525,0.914,3,-4.183,1,0.0704,2.64e-5,0.00127,0.0573,0.461,111.143,195307,4
metal,Skindred,0.627,0.91,10,-4.629,0,0.052,0.018,0,0.369,0.751,97.867,236013,4
metal,AC/DC,0.502,0.89,4,-5.175,1,0.0364,1.47e-4,0.0117,0.217,0.259,133.52,292880,4
metal,Afterglow,0.26,0.901,7,-5.871,1,0.051,1.6e-5,0.292,0.314,0.218,90.369,242079,3
metal,Bathory,0.26,0.922,11,-7.592,0,0.104,3.03e-6,0.914,0.0802,0.2,101.185,170000,4
metal,Eivør,0.562,0.47,6,-8.876,0,0.087,0.174,0.0297,0.213,0.215,169.925,270973,4
metal,Rainbow,0.733,0.726,7,-6.514,1,0.0371,0.379,2.58e-6,0.471,0.915,120.814,197160,4
metal,Behemoth,0.235,0.927,6,-5.824,1,0.084,1.73e-4,0.893,0.0748,0.253,90.497,211267,4
metal,Black Sabbath,0.289,0.238,0,-12.244,1,0.0326,0.0421,2.73e-5,0.109,0.187,81.264,282493,3
metal,Anthrax,0.474,0.978,11,-5.454,1,0.164,0.00309,0,0.421,0.0722,111.217,296307,4
metal,Black Paisley,0.56,0.801,2,-5.798,0,0.0328,3.07e-4,0,0.215,0.691,131.953,254678,4
metal,Go Ahead And Die,0.261,0.922,9,-6.305,1,0.118,6.23e-5,0.0289,0.378,0.31,148.677,205507,4
metal,Within Temptation,0.31,0.825,1,-4.53,1,0.0563,0.00356,0,0.641,0.475,89.885,251107,4
metal,Riverside,0.206,0.668,2,-8.439,1,0.0327,0.229,0.712,0.0901,0.226,94.729,362973,4
metal,My Dying Bride,0.299,0.545,6,-8.326,1,0.0339,1.43e-4,0.498,0.101,0.0387,144.017,600283,4
metal,Type O Negative,0.423,0.738,6,-7.329,1,0.0319,0.359,0.084,0.0801,0.276,111.414,428800,4
metal,Sowulo,0.43,0.644,7,-8.015,0,0.034,0.0445,9.07e-4,0.124,0.196,90.105,192110,4
metal,pg.lost,0.443,0.65,11,-8.761,1,0.0417,0.00222,0.822,0.11,0.0505,125.017,415813,4
metal,Kalandra,0.443,0.332,0,-11.102,0,0.0346,0.496,0.147,0.0773,0.117,158.946,319292,3
metal,Nightstalker,0.436,0.862,10,-6.353,0,0.0455,6.25e-4,0.365,0.148,0.254,92.995,196867,4
metal,Rammstein,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,234227,4
metal,Accept,0.548,0.904,11,-5.197,1,0.03,4.29e-4,0.0842,0.37,0.342,129.016,299720,4
metal,Daniel Tompkins,0.281,0.914,9,-5.805,0,0.0603,6.68e-4,0.0134,0.236,0.217,122.721,233111,4
metal,Lynch Mob,0.559,0.875,0,-7.575,0,0.0339,1.57e-4,5.21e-5,0.0609,0.425,98.159,281840,4
metal,Faith No More,0.412,0.939,11,-5.573,1,0.168,0.0471,0.066,0.214,0.328,170.133,208707,4
metal,Veil Of Maya,0.537,0.96,2,-3.705,1,0.0594,1.75e-4,4.25e-6,0.0892,0.382,137.986,220000,4
metal,Svalbard,0.225,0.926,3,-5.378,0,0.0556,1.27e-5,0.595,0.0804,0.165,128.574,310547,3
metal,Korn,0.283,0.891,2,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049,258267,4
metal,Metal Church,0.362,0.968,9,-2.629,0,0.0741,6.56e-6,0.00204,0.0672,0.427,164.167,284518,4
metal,Motörhead,0.387,0.959,1,-6.317,1,0.0415,0.138,0.0126,0.567,0.666,118.175,85496,4
metal,Kvelertak,0.524,0.84,9,-7.056,1,0.0458,0.00297,0.822,0.198,0.234,131.734,332816,4
metal,The Sword,0.354,0.867,5,-5.078,1,0.0362,4.64e-5,0.404,0.0748,0.436,93.389,274400,4
metal,Fit For A King,0.348,0.958,10,-4.19,0,0.112,3.95e-6,2.25e-4,0.0744,0.434,185.774,214211,4
metal,Dreamshade,0.56,0.946,7,-6.106,1,0.0816,0.00146,0,0.312,0.334,114.989,198267,4
metal,Abyss Walker,0.291,0.963,9,-4.671,0,0.138,0.00128,0.0015,0.352,0.118,104.984,231643,4
metal,Myrkur,0.24,0.313,5,-11.476,1,0.033,0.791,1.56e-4,0.176,0.131,101.673,234923,3
metal,Murderdolls,0.435,0.916,9,-5.685,1,0.0786,5.3e-5,0.415,0.119,0.502,145.1,196547,4
metal,Avarus,0.502,0.991,6,-4.612,1,0.135,1.73e-4,1.68e-5,0.332,0.285,99.953,191100,4
metal,Anthrax,0.329,0.885,9,-10.661,1,0.0904,0.0242,0.00433,0.735,0.481,163.538,259760,4
metal,Northlane,0.48,0.97,8,-5.006,0,0.0595,3.72e-5,0.309,0.29,0.346,136.123,238373,4
metal,Hoobastank,0.57,0.915,6,-4.802,0,0.105,2.73e-4,8.48e-5,0.178,0.676,93.54,175227,4
metal,Rebel Wizard,0.304,0.979,2,-3.768,1,0.12,9.92e-6,0.953,0.368,0.0379,139.985,127857,4
metal,Nicolas Cage Fighter,0.22,0.884,1,-7.053,1,0.0814,1.7e-6,0.948,0.0768,0.311,83.215,201963,4
metal,Kati Ran,0.412,0.402,9,-11.421,0,0.0335,0.795,0.365,0.089,0.0362,121.076,576250,4
metal,Shining,0.274,0.924,9,-8.275,0,0.0783,7.53e-6,0.801,0.167,0.0397,63.665,485880,3
metal,Jordan Rudess,0.546,0.847,2,-9.797,1,0.0473,3.01e-4,0.866,0.0935,0.314,108.495,320416,4
metal,DIAMANTE,0.517,0.795,4,-6.34,0,0.0399,0.0031,0,0.126,0.358,141.008,214321,4
metal,Volbeat,0.429,0.991,2,-4.824,1,0.0874,6.29e-6,0.0141,0.0389,0.607,137.928,164093,4
metal,The One Hundred,0.496,0.896,1,-5.368,1,0.0904,2.4e-4,4.83e-6,0.161,0.343,179.936,215880,4
metal,Dark Funeral,0.069,0.98,0,-7.628,1,0.128,5.9e-6,0.3,0.3,0.0388,196.167,274093,4
metal,Pantera,0.243,0.988,8,-3.485,1,0.197,6.17e-5,0.12,0.341,0.277,89.905,316493,4
metal,Trivium,0.517,0.887,10,-7.637,0,0.0732,2.44e-4,0.00258,0.151,0.531,166.008,321162,4
metal,Porcupine Tree,0.456,0.776,9,-6.999,0,0.0348,0.0423,0.00975,0.148,0.223,174.261,358600,4
metal,Soen,0.428,0.921,9,-4.835,0,0.0756,0.00659,0,0.223,0.457,150.017,292036,4
metal,Stone Sour,0.512,0.919,4,-4.581,1,0.0894,4.03e-5,6.29e-4,0.0899,0.602,163.044,258067,4
metal,Galleons,0.434,0.908,7,-3.387,1,0.0664,1.24e-4,6.93e-6,0.0842,0.559,152.022,236472,4
metal,Corvus Corax,0.303,0.975,2,-4.93,1,0.126,2.41e-5,0.0285,0.272,0.172,173.799,454433,4
metal,One Morning Left,0.402,0.927,3,-5.416,0,0.0936,6.37e-5,2.19e-4,0.107,0.375,200.042,219895,4
metal,Marilyn Manson,0.548,0.954,9,-4.008,1,0.0806,5.49e-5,1.37e-4,0.245,0.488,130.086,205720,4
metal,Metallica,0.163,0.977,4,-3.585,0,0.0591,3.64e-5,0.0052,0.0555,0.369,178.44,350644,4
metal,Black Label Society,0.585,0.881,5,-4.719,0,0.0366,2.27e-5,9.39e-4,0.376,0.425,107.028,196040,4
metal,Limp Bizkit,0.462,0.943,1,-5.343,1,0.245,0.0364,0.00148,0.0871,0.218,95.483,308093,4
metal,Amon Amarth,0.374,0.92,6,-4.653,1,0.0501,1.62e-5,0.026,0.0802,0.278,191.014,248747,4
metal,Waldkauz,0.489,0.522,11,-9.878,0,0.0313,0.856,1.23e-4,0.1,0.0972,139.966,221493,4
metal,Ghost Iris,0.39,0.95,9,-4.618,1,0.0725,4.41e-5,0.541,0.123,0.368,160.073,246750,4
metal,Corrosion Of Conformity,0.335,0.913,0,-7.508,1,0.0712,0.00817,0,0.278,0.536,90.383,269160,4
metal,In Flames,0.418,0.835,0,-4.824,0,0.0449,2.33e-6,0.766,0.289,0.549,104.986,294867,4
metal,Rammstein,0.51,0.917,4,-4.806,0,0.0854,0.0054,1.33e-4,0.396,0.313,75.098,272440,4
metal,Nailbomb,0.221,0.861,7,-10.138,1,0.0678,1.74e-4,0.0113,0.345,0.289,186.416,310493,4
metal,Vision Of Disorder,0.246,0.992,9,-2.75,1,0.0912,9.12e-6,0.514,0.27,0.144,97.249,216067,4
metal,Shields,0.432,0.988,10,-4.219,0,0.159,5.6e-5,0.00226,0.373,0.106,130.035,234048,4
metal,Celldweller,0.434,0.952,6,-4.946,1,0.117,3.23e-5,0.00234,0.173,0.573,194.027,210928,4
metal,Powerman 5000,0.509,0.928,10,-2.557,0,0.0508,1.47e-5,9.78e-4,0.131,0.49,132.274,222813,4
